pid,arrival,priority,burst_index,burst_type,duration
424,668,0,6,IO,28
424,668,0,7,CPU,3
424,668,0,8,IO,29
424,668,0,9,CPU,4
424,668,0,10,IO,12
424,668,0,11,CPU,2
424,668,0,12,IO,14
424,668,0,13,CPU,5
424,668,0,14,IO,12
424,668,0,15,CPU,1
425,671,0,1,CPU,4
425,671,0,2,IO,25
425,671,0,3,CPU,4
425,671,0,4,IO,28
425,671,0,5,CPU,5
425,671,0,6,IO,21
425,671,0,7,CPU,5
425,671,0,8,IO,11
425,671,0,9,CPU,2
425,671,0,10,IO,10
425,671,0,11,CPU,4
425,671,0,12,IO,26
425,671,0,13,CPU,2
426,671,2,1,CPU,4
426,671,2,2,IO,22
426,671,2,3,CPU,2
426,671,2,4,IO,16
426,671,2,5,CPU,3
426,671,2,6,IO,16
426,671,2,7,CPU,5
426,671,2,8,IO,19
426,671,2,9,CPU,5
426,671,2,10,IO,30
426,671,2,11,CPU,4
426,671,2,12,IO,22
426,671,2,13,CPU,1
426,671,2,14,IO,26
426,671,2,15,CPU,2
427,671,4,1,CPU,5
427,671,4,2,IO,28
427,671,4,3,CPU,3
427,671,4,4,IO,18
427,671,4,5,CPU,5
427,671,4,6,IO,22
427,671,4,7,CPU,3
427,671,4,8,IO,19
427,671,4,9,CPU,1
427,671,4,10,IO,11
427,671,4,11,CPU,3
427,671,4,12,IO,11
427,671,4,13,CPU,4
427,671,4,14,IO,30
427,671,4,15,CPU,1
428,673,9,1,CPU,5
428,673,9,2,IO,28
428,673,9,3,CPU,4
428,673,9,4,IO,27
428,673,9,5,CPU,3
428,673,9,6,IO,11
428,673,9,7,CPU,4
428,673,9,8,IO,29
428,673,9,9,CPU,3
428,673,9,10,IO,13
428,673,9,11,CPU,4
429,673,1,1,CPU,2
429,673,1,2,IO,22
429,673,1,3,CPU,1
429,673,1,4,IO,15
429,673,1,5,CPU,1
429,673,1,6,IO,14
429,673,1,7,CPU,2
429,673,1,8,IO,15
429,673,1,9,CPU,3
429,673,1,10,IO,29
429,673,1,11,CPU,5
430,675,1,1,CPU,1
430,675,1,2,IO,23
430,675,1,3,CPU,4
430,675,1,4,IO,14
430,675,1,5,CPU,2
430,675,1,6,IO,26
430,675,1,7,CPU,4
430,675,1,8,IO,17
430,675,1,9,CPU,4
431,676,5,1,CPU,2
431,676,5,2,IO,24
431,676,5,3,CPU,2
431,676,5,4,IO,10
431,676,5,5,CPU,5
431,676,5,6,IO,25
431,676,5,7,CPU,5
431,676,5,8,IO,23
431,676,5,9,CPU,1
431,676,5,10,IO,29
431,676,5,11,CPU,5
431,676,5,12,IO,18
431,676,5,13,CPU,1
432,678,9,1,CPU,1
432,678,9,2,IO,19
432,678,9,3,CPU,5
432,678,9,4,IO,21
432,678,9,5,CPU,4
432,678,9,6,IO,25
432,678,9,7,CPU,3
432,678,9,8,IO,16
432,678,9,9,CPU,5
433,679,7,1,CPU,4
433,679,7,2,IO,25
433,679,7,3,CPU,1
433,679,7,4,IO,15
433,679,7,5,CPU,1
433,679,7,6,IO,26
433,679,7,7,CPU,4
433,679,7,8,IO,12
433,679,7,9,CPU,1
433,679,7,10,IO,13
433,679,7,11,CPU,2
434,679,7,1,CPU,3
434,679,7,2,IO,14
434,679,7,3,CPU,4
434,679,7,4,IO,29
434,679,7,5,CPU,4
434,679,7,6,IO,12
434,679,7,7,CPU,3
434,679,7,8,IO,27
434,679,7,9,CPU,3
435,681,1,1,CPU,3
435,681,1,2,IO,30
435,681,1,3,CPU,2
435,681,1,4,IO,27
435,681,1,5,CPU,1
435,681,1,6,IO,20
435,681,1,7,CPU,1
435,681,1,8,IO,16
435,681,1,9,CPU,4
435,681,1,10,IO,21
435,681,1,11,CPU,4
435,681,1,12,IO,10
435,681,1,13,CPU,3
435,681,1,14,IO,30
435,681,1,15,CPU,1
436,682,2,1,CPU,5
436,682,2,2,IO,19
436,682,2,3,CPU,5
436,682,2,4,IO,16
436,682,2,5,CPU,5
436,682,2,6,IO,26
436,682,2,7,CPU,2
436,682,2,8,IO,20
436,682,2,9,CPU,5
436,682,2,10,IO,21
436,682,2,11,CPU,1
436,682,2,12,IO,30
436,682,2,13,CPU,2
437,682,2,1,CPU,3
437,682,2,2,IO,20
437,682,2,3,CPU,3
437,682,2,4,IO,12
437,682,2,5,CPU,2
437,682,2,6,IO,20
437,682,2,7,CPU,3
437,682,2,8,IO,23
437,682,2,9,CPU,5
437,682,2,10,IO,13
437,682,2,11,CPU,5
437,682,2,12,IO,20
437,682,2,13,CPU,1
437,682,2,14,IO,24
437,682,2,15,CPU,5
438,682,5,1,CPU,5
438,682,5,2,IO,20
438,682,5,3,CPU,2
438,682,5,4,IO,22
438,682,5,5,CPU,2
438,682,5,6,IO,26
438,682,5,7,CPU,5
438,682,5,8,IO,16
438,682,5,9,CPU,5
438,682,5,10,IO,26
438,682,5,11,CPU,5
439,685,5,1,CPU,1
439,685,5,2,IO,11
439,685,5,3,CPU,1
439,685,5,4,IO,13
439,685,5,5,CPU,1
439,685,5,6,IO,21
439,685,5,7,CPU,3
439,685,5,8,IO,22
439,685,5,9,CPU,1
440,686,2,1,CPU,5
440,686,2,2,IO,25
440,686,2,3,CPU,5
440,686,2,4,IO,10
440,686,2,5,CPU,4
440,686,2,6,IO,23
440,686,2,7,CPU,2
440,686,2,8,IO,27
440,686,2,9,CPU,3
440,686,2,10,IO,23
440,686,2,11,CPU,3
440,686,2,12,IO,26
440,686,2,13,CPU,5
441,686,4,1,CPU,2
441,686,4,2,IO,20
441,686,4,3,CPU,2
441,686,4,4,IO,27
441,686,4,5,CPU,4
441,686,4,6,IO,23
441,686,4,7,CPU,2
441,686,4,8,IO,11
441,686,4,9,CPU,2
441,686,4,10,IO,26
441,686,4,11,CPU,3
442,687,3,1,CPU,4
442,687,3,2,IO,17
442,687,3,3,CPU,5
442,687,3,4,IO,23
442,687,3,5,CPU,4
442,687,3,6,IO,24
442,687,3,7,CPU,2
442,687,3,8,IO,22
442,687,3,9,CPU,5
443,689,8,1,CPU,4
443,689,8,2,IO,15
443,689,8,3,CPU,3
443,689,8,4,IO,28
443,689,8,5,CPU,1
443,689,8,6,IO,29
443,689,8,7,CPU,4
443,689,8,8,IO,13
443,689,8,9,CPU,5
443,689,8,10,IO,18
443,689,8,11,CPU,2
443,689,8,12,IO,16
443,689,8,13,CPU,1
443,689,8,14,IO,16
443,689,8,15,CPU,2
444,692,2,1,CPU,5
444,692,2,2,IO,17
444,692,2,3,CPU,2
444,692,2,4,IO,22
444,692,2,5,CPU,2
444,692,2,6,IO,15
444,692,2,7,CPU,1
444,692,2,8,IO,19
444,692,2,9,CPU,4
444,692,2,10,IO,25
444,692,2,11,CPU,2
445,695,3,1,CPU,3
445,695,3,2,IO,11
445,695,3,3,CPU,1
445,695,3,4,IO,29
445,695,3,5,CPU,5
445,695,3,6,IO,25
445,695,3,7,CPU,3
445,695,3,8,IO,28
445,695,3,9,CPU,2
445,695,3,10,IO,15
445,695,3,11,CPU,5
445,695,3,12,IO,16
445,695,3,13,CPU,2
445,695,3,14,IO,21
445,695,3,15,CPU,4
446,697,8,1,CPU,2
446,697,8,2,IO,10
446,697,8,3,CPU,1
446,697,8,4,IO,20
446,697,8,5,CPU,2
446,697,8,6,IO,21
446,697,8,7,CPU,2
446,697,8,8,IO,18
446,697,8,9,CPU,2
447,697,4,1,CPU,1
447,697,4,2,IO,10
447,697,4,3,CPU,3
447,697,4,4,IO,17
447,697,4,5,CPU,4
447,697,4,6,IO,12
447,697,4,7,CPU,2
447,697,4,8,IO,13
447,697,4,9,CPU,4
448,697,4,1,CPU,1
448,697,4,2,IO,18
448,697,4,3,CPU,2
448,697,4,4,IO,16
448,697,4,5,CPU,3
448,697,4,6,IO,18
448,697,4,7,CPU,2
448,697,4,8,IO,18
448,697,4,9,CPU,1
448,697,4,10,IO,26
448,697,4,11,CPU,4
448,697,4,12,IO,28
448,697,4,13,CPU,4
449,699,7,1,CPU,3
449,699,7,2,IO,28
449,699,7,3,CPU,3
449,699,7,4,IO,20
449,699,7,5,CPU,4
449,699,7,6,IO,23
449,699,7,7,CPU,2
449,699,7,8,IO,25
449,699,7,9,CPU,3
449,699,7,10,IO,13
449,699,7,11,CPU,3
450,700,8,1,CPU,2
450,700,8,2,IO,29
450,700,8,3,CPU,3
450,700,8,4,IO,26
450,700,8,5,CPU,1
450,700,8,6,IO,29
450,700,8,7,CPU,2
450,700,8,8,IO,24
450,700,8,9,CPU,4
450,700,8,10,IO,19
450,700,8,11,CPU,4
450,700,8,12,IO,14
450,700,8,13,CPU,3
451,702,2,1,CPU,4
451,702,2,2,IO,25
451,702,2,3,CPU,1
451,702,2,4,IO,27
451,702,2,5,CPU,4
451,702,2,6,IO,29
451,702,2,7,CPU,2
451,702,2,8,IO,18
451,702,2,9,CPU,1
451,702,2,10,IO,25
451,702,2,11,CPU,4
452,705,3,1,CPU,3
452,705,3,2,IO,23
452,705,3,3,CPU,3
452,705,3,4,IO,30
452,705,3,5,CPU,2
452,705,3,6,IO,16
452,705,3,7,CPU,3
452,705,3,8,IO,20
452,705,3,9,CPU,3
452,705,3,10,IO,12
452,705,3,11,CPU,1
452,705,3,12,IO,27
452,705,3,13,CPU,2
453,706,6,1,CPU,2
453,706,6,2,IO,27
453,706,6,3,CPU,3
453,706,6,4,IO,29
453,706,6,5,CPU,4
453,706,6,6,IO,25
453,706,6,7,CPU,1
453,706,6,8,IO,27
453,706,6,9,CPU,3
453,706,6,10,IO,25
453,706,6,11,CPU,2
453,706,6,12,IO,13
453,706,6,13,CPU,1
453,706,6,14,IO,21
453,706,6,15,CPU,5
454,708,4,1,CPU,2
454,708,4,2,IO,19
454,708,4,3,CPU,1
454,708,4,4,IO,14
454,708,4,5,CPU,2
454,708,4,6,IO,19
454,708,4,7,CPU,3
454,708,4,8,IO,14
454,708,4,9,CPU,1
454,708,4,10,IO,27
454,708,4,11,CPU,3
454,708,4,12,IO,13
454,708,4,13,CPU,3
455,711,1,1,CPU,4
455,711,1,2,IO,11
455,711,1,3,CPU,1
455,711,1,4,IO,18
455,711,1,5,CPU,4
455,711,1,6,IO,30
455,711,1,7,CPU,1
455,711,1,8,IO,10
455,711,1,9,CPU,1
456,712,1,1,CPU,2
456,712,1,2,IO,10
456,712,1,3,CPU,2
456,712,1,4,IO,28
456,712,1,5,CPU,4
456,712,1,6,IO,19
456,712,1,7,CPU,3
456,712,1,8,IO,17
456,712,1,9,CPU,4
456,712,1,10,IO,18
456,712,1,11,CPU,2
456,712,1,12,IO,20
456,712,1,13,CPU,5
456,712,1,14,IO,23
456,712,1,15,CPU,1
457,715,9,1,CPU,4
457,715,9,2,IO,20
457,715,9,3,CPU,3
457,715,9,4,IO,15
457,715,9,5,CPU,2
457,715,9,6,IO,13
457,715,9,7,CPU,5
457,715,9,8,IO,17
457,715,9,9,CPU,1
457,715,9,10,IO,10
457,715,9,11,CPU,4
458,715,4,1,CPU,3
458,715,4,2,IO,21
458,715,4,3,CPU,2
458,715,4,4,IO,14
458,715,4,5,CPU,1
458,715,4,6,IO,17
458,715,4,7,CPU,2
458,715,4,8,IO,13
458,715,4,9,CPU,3
458,715,4,10,IO,14
458,715,4,11,CPU,3
458,715,4,12,IO,16
458,715,4,13,CPU,4
458,715,4,14,IO,24
458,715,4,15,CPU,1
459,717,3,1,CPU,1
459,717,3,2,IO,16
459,717,3,3,CPU,3
459,717,3,4,IO,13
459,717,3,5,CPU,2
459,717,3,6,IO,18
459,717,3,7,CPU,5
459,717,3,8,IO,17
459,717,3,9,CPU,4
459,717,3,10,IO,26
459,717,3,11,CPU,2
459,717,3,12,IO,11
459,717,3,13,CPU,2
460,718,3,1,CPU,3
460,718,3,2,IO,12
460,718,3,3,CPU,3
460,718,3,4,IO,17
460,718,3,5,CPU,1
460,718,3,6,IO,22
460,718,3,7,CPU,3
460,718,3,8,IO,23
460,718,3,9,CPU,4
460,718,3,10,IO,28
460,718,3,11,CPU,5
460,718,3,12,IO,12
460,718,3,13,CPU,1
461,720,6,1,CPU,2
461,720,6,2,IO,28
461,720,6,3,CPU,2
461,720,6,4,IO,15
461,720,6,5,CPU,2
461,720,6,6,IO,10
461,720,6,7,CPU,1
461,720,6,8,IO,20
461,720,6,9,CPU,3
461,720,6,10,IO,14
461,720,6,11,CPU,2
462,721,5,1,CPU,2
462,721,5,2,IO,30
462,721,5,3,CPU,4
462,721,5,4,IO,10
462,721,5,5,CPU,5
462,721,5,6,IO,22
462,721,5,7,CPU,3
462,721,5,8,IO,24
462,721,5,9,CPU,3
462,721,5,10,IO,12
462,721,5,11,CPU,1
462,721,5,12,IO,21
462,721,5,13,CPU,3
462,721,5,14,IO,28
462,721,5,15,CPU,1
463,723,0,1,CPU,4
463,723,0,2,IO,27
463,723,0,3,CPU,1
463,723,0,4,IO,22
463,723,0,5,CPU,1
463,723,0,6,IO,14
463,723,0,7,CPU,4
463,723,0,8,IO,26
463,723,0,9,CPU,3
464,723,2,1,CPU,4
464,723,2,2,IO,25
464,723,2,3,CPU,3
464,723,2,4,IO,29
464,723,2,5,CPU,2
464,723,2,6,IO,29
464,723,2,7,CPU,4
464,723,2,8,IO,28
464,723,2,9,CPU,3
464,723,2,10,IO,15
464,723,2,11,CPU,2
464,723,2,12,IO,25
464,723,2,13,CPU,5
465,723,1,1,CPU,3
465,723,1,2,IO,17
465,723,1,3,CPU,5
465,723,1,4,IO,17
465,723,1,5,CPU,1
465,723,1,6,IO,24
465,723,1,7,CPU,5
465,723,1,8,IO,21
465,723,1,9,CPU,2
465,723,1,10,IO,15
465,723,1,11,CPU,3
465,723,1,12,IO,12
465,723,1,13,CPU,5
466,725,9,1,CPU,4
466,725,9,2,IO,26
466,725,9,3,CPU,4
466,725,9,4,IO,23
466,725,9,5,CPU,4
466,725,9,6,IO,30
466,725,9,7,CPU,3
466,725,9,8,IO,16
466,725,9,9,CPU,4
467,727,1,1,CPU,4
467,727,1,2,IO,29
467,727,1,3,CPU,3
467,727,1,4,IO,19
467,727,1,5,CPU,5
467,727,1,6,IO,28
467,727,1,7,CPU,3
467,727,1,8,IO,30
467,727,1,9,CPU,4
467,727,1,10,IO,18
467,727,1,11,CPU,4
467,727,1,12,IO,19
467,727,1,13,CPU,5
468,728,6,1,CPU,3
468,728,6,2,IO,15
468,728,6,3,CPU,3
468,728,6,4,IO,13
468,728,6,5,CPU,3
468,728,6,6,IO,11
468,728,6,7,CPU,2
468,728,6,8,IO,20
468,728,6,9,CPU,1
468,728,6,10,IO,26
468,728,6,11,CPU,3
468,728,6,12,IO,11
468,728,6,13,CPU,2
468,728,6,14,IO,21
468,728,6,15,CPU,5
469,729,6,1,CPU,5
469,729,6,2,IO,15
469,729,6,3,CPU,4
469,729,6,4,IO,18
469,729,6,5,CPU,4
469,729,6,6,IO,11
469,729,6,7,CPU,4
469,729,6,8,IO,14
469,729,6,9,CPU,3
469,729,6,10,IO,13
469,729,6,11,CPU,2
470,729,1,1,CPU,1
470,729,1,2,IO,12
470,729,1,3,CPU,3
470,729,1,4,IO,25
470,729,1,5,CPU,2
470,729,1,6,IO,30
470,729,1,7,CPU,1
470,729,1,8,IO,23
470,729,1,9,CPU,4
470,729,1,10,IO,29
470,729,1,11,CPU,1
470,729,1,12,IO,20
470,729,1,13,CPU,1
471,729,9,1,CPU,3
471,729,9,2,IO,26
471,729,9,3,CPU,2
471,729,9,4,IO,29
471,729,9,5,CPU,2
471,729,9,6,IO,12
471,729,9,7,CPU,2
471,729,9,8,IO,17
471,729,9,9,CPU,2
471,729,9,10,IO,21
471,729,9,11,CPU,2
471,729,9,12,IO,26
471,729,9,13,CPU,4
472,730,9,1,CPU,1
472,730,9,2,IO,19
472,730,9,3,CPU,4
472,730,9,4,IO,13
472,730,9,5,CPU,5
472,730,9,6,IO,28
472,730,9,7,CPU,2
472,730,9,8,IO,24
472,730,9,9,CPU,1
472,730,9,10,IO,19
472,730,9,11,CPU,2
472,730,9,12,IO,14
472,730,9,13,CPU,2
473,730,5,1,CPU,3
473,730,5,2,IO,27
473,730,5,3,CPU,4
473,730,5,4,IO,27
473,730,5,5,CPU,3
473,730,5,6,IO,12
473,730,5,7,CPU,3
473,730,5,8,IO,15
473,730,5,9,CPU,2
473,730,5,10,IO,10
473,730,5,11,CPU,1
473,730,5,12,IO,15
473,730,5,13,CPU,3
473,730,5,14,IO,25
473,730,5,15,CPU,3
474,731,2,1,CPU,4
474,731,2,2,IO,14
474,731,2,3,CPU,4
474,731,2,4,IO,15
474,731,2,5,CPU,3
474,731,2,6,IO,14
474,731,2,7,CPU,5
474,731,2,8,IO,26
474,731,2,9,CPU,1
475,733,0,1,CPU,1
475,733,0,2,IO,25
475,733,0,3,CPU,1
475,733,0,4,IO,24
475,733,0,5,CPU,5
475,733,0,6,IO,25
475,733,0,7,CPU,1
475,733,0,8,IO,17
475,733,0,9,CPU,5
475,733,0,10,IO,18
475,733,0,11,CPU,4
476,734,9,1,CPU,2
476,734,9,2,IO,13
476,734,9,3,CPU,5
476,734,9,4,IO,15
476,734,9,5,CPU,2
476,734,9,6,IO,21
476,734,9,7,CPU,2
476,734,9,8,IO,28
476,734,9,9,CPU,5
476,734,9,10,IO,11
476,734,9,11,CPU,1
476,734,9,12,IO,15
476,734,9,13,CPU,1
476,734,9,14,IO,28
476,734,9,15,CPU,3
477,735,5,1,CPU,2
477,735,5,2,IO,25
477,735,5,3,CPU,1
477,735,5,4,IO,26
477,735,5,5,CPU,1
477,735,5,6,IO,11
477,735,5,7,CPU,2
477,735,5,8,IO,18
477,735,5,9,CPU,5
478,738,1,1,CPU,3
478,738,1,2,IO,24
478,738,1,3,CPU,5
478,738,1,4,IO,28
478,738,1,5,CPU,5
478,738,1,6,IO,19
478,738,1,7,CPU,4
478,738,1,8,IO,11
478,738,1,9,CPU,2
478,738,1,10,IO,12
478,738,1,11,CPU,4
478,738,1,12,IO,17
478,738,1,13,CPU,3
478,738,1,14,IO,22
478,738,1,15,CPU,4
479,741,3,1,CPU,4
479,741,3,2,IO,18
479,741,3,3,CPU,2
479,741,3,4,IO,11
479,741,3,5,CPU,4
479,741,3,6,IO,23
479,741,3,7,CPU,2
479,741,3,8,IO,25
479,741,3,9,CPU,1
479,741,3,10,IO,23
479,741,3,11,CPU,2
480,744,0,1,CPU,5
480,744,0,2,IO,24
480,744,0,3,CPU,1
480,744,0,4,IO,20
480,744,0,5,CPU,3
480,744,0,6,IO,28
480,744,0,7,CPU,1
480,744,0,8,IO,30
480,744,0,9,CPU,3
480,744,0,10,IO,26
480,744,0,11,CPU,5
481,744,1,1,CPU,2
481,744,1,2,IO,22
481,744,1,3,CPU,2
481,744,1,4,IO,16
481,744,1,5,CPU,5
481,744,1,6,IO,23
481,744,1,7,CPU,3
481,744,1,8,IO,18
481,744,1,9,CPU,3
481,744,1,10,IO,18
481,744,1,11,CPU,3
481,744,1,12,IO,29
481,744,1,13,CPU,4
482,745,7,1,CPU,3
482,745,7,2,IO,22
482,745,7,3,CPU,1
482,745,7,4,IO,30
482,745,7,5,CPU,3
482,745,7,6,IO,10
482,745,7,7,CPU,5
482,745,7,8,IO,12
482,745,7,9,CPU,2
483,747,8,1,CPU,5
483,747,8,2,IO,28
483,747,8,3,CPU,3
483,747,8,4,IO,27
483,747,8,5,CPU,2
483,747,8,6,IO,23
483,747,8,7,CPU,5
483,747,8,8,IO,14
483,747,8,9,CPU,4
483,747,8,10,IO,20
483,747,8,11,CPU,3
483,747,8,12,IO,10
483,747,8,13,CPU,4
483,747,8,14,IO,22
483,747,8,15,CPU,4
484,749,0,1,CPU,3
484,749,0,2,IO,25
484,749,0,3,CPU,3
484,749,0,4,IO,10
484,749,0,5,CPU,3
484,749,0,6,IO,15
484,749,0,7,CPU,5
484,749,0,8,IO,29
484,749,0,9,CPU,3
485,751,8,1,CPU,1
485,751,8,2,IO,19
485,751,8,3,CPU,3
485,751,8,4,IO,14
485,751,8,5,CPU,3
485,751,8,6,IO,12
485,751,8,7,CPU,5
485,751,8,8,IO,16
485,751,8,9,CPU,3
485,751,8,10,IO,14
485,751,8,11,CPU,4
485,751,8,12,IO,27
485,751,8,13,CPU,4
486,753,5,1,CPU,3
486,753,5,2,IO,21
486,753,5,3,CPU,3
486,753,5,4,IO,17
486,753,5,5,CPU,2
486,753,5,6,IO,29
486,753,5,7,CPU,5
486,753,5,8,IO,14
486,753,5,9,CPU,4
486,753,5,10,IO,11
486,753,5,11,CPU,2
486,753,5,12,IO,30
486,753,5,13,CPU,3
486,753,5,14,IO,20
486,753,5,15,CPU,2
487,754,5,1,CPU,4
487,754,5,2,IO,28
487,754,5,3,CPU,1
487,754,5,4,IO,26
487,754,5,5,CPU,1
487,754,5,6,IO,30
487,754,5,7,CPU,3
487,754,5,8,IO,27
487,754,5,9,CPU,3
488,756,3,1,CPU,3
488,756,3,2,IO,24
488,756,3,3,CPU,4
488,756,3,4,IO,19
488,756,3,5,CPU,3
488,756,3,6,IO,27
488,756,3,7,CPU,2
488,756,3,8,IO,10
488,756,3,9,CPU,5
488,756,3,10,IO,20
488,756,3,11,CPU,5
489,756,3,1,CPU,2
489,756,3,2,IO,11
489,756,3,3,CPU,5
489,756,3,4,IO,10
489,756,3,5,CPU,4
489,756,3,6,IO,18
489,756,3,7,CPU,1
489,756,3,8,IO,30
489,756,3,9,CPU,4
489,756,3,10,IO,10
489,756,3,11,CPU,5
490,759,9,1,CPU,3
490,759,9,2,IO,18
490,759,9,3,CPU,2
490,759,9,4,IO,17
490,759,9,5,CPU,2
490,759,9,6,IO,26
490,759,9,7,CPU,4
490,759,9,8,IO,16
490,759,9,9,CPU,5
491,762,2,1,CPU,2
491,762,2,2,IO,29
491,762,2,3,CPU,3
491,762,2,4,IO,26
491,762,2,5,CPU,4
491,762,2,6,IO,25
491,762,2,7,CPU,5
491,762,2,8,IO,27
491,762,2,9,CPU,3
491,762,2,10,IO,12
491,762,2,11,CPU,3
492,762,5,1,CPU,5
492,762,5,2,IO,16
492,762,5,3,CPU,2
492,762,5,4,IO,22
492,762,5,5,CPU,1
492,762,5,6,IO,19
492,762,5,7,CPU,4
492,762,5,8,IO,21
492,762,5,9,CPU,2
492,762,5,10,IO,10
492,762,5,11,CPU,4
493,763,6,1,CPU,5
493,763,6,2,IO,19
493,763,6,3,CPU,5
493,763,6,4,IO,25
493,763,6,5,CPU,2
493,763,6,6,IO,13
493,763,6,7,CPU,3
493,763,6,8,IO,21
493,763,6,9,CPU,3
494,765,9,1,CPU,2
494,765,9,2,IO,26
494,765,9,3,CPU,4
494,765,9,4,IO,17
494,765,9,5,CPU,1
494,765,9,6,IO,25
494,765,9,7,CPU,1
494,765,9,8,IO,15
494,765,9,9,CPU,1
494,765,9,10,IO,16
494,765,9,11,CPU,3
495,766,9,1,CPU,5
495,766,9,2,IO,10
495,766,9,3,CPU,3
495,766,9,4,IO,19
495,766,9,5,CPU,1
495,766,9,6,IO,11
495,766,9,7,CPU,3
495,766,9,8,IO,27
495,766,9,9,CPU,3
495,766,9,10,IO,16
495,766,9,11,CPU,4
495,766,9,12,IO,27
495,766,9,13,CPU,5
496,766,2,1,CPU,5
496,766,2,2,IO,28
496,766,2,3,CPU,2
496,766,2,4,IO,12
496,766,2,5,CPU,1
496,766,2,6,IO,24
496,766,2,7,CPU,2
496,766,2,8,IO,21
496,766,2,9,CPU,5
496,766,2,10,IO,11
496,766,2,11,CPU,2
497,766,1,1,CPU,4
497,766,1,2,IO,23
497,766,1,3,CPU,3
497,766,1,4,IO,14
497,766,1,5,CPU,3
497,766,1,6,IO,17
497,766,1,7,CPU,1
497,766,1,8,IO,11
497,766,1,9,CPU,1
498,769,5,1,CPU,2
498,769,5,2,IO,18
498,769,5,3,CPU,3
498,769,5,4,IO,16
498,769,5,5,CPU,5
498,769,5,6,IO,20
498,769,5,7,CPU,3
498,769,5,8,IO,21
498,769,5,9,CPU,2
499,769,7,1,CPU,5
499,769,7,2,IO,17
499,769,7,3,CPU,1
499,769,7,4,IO,12
499,769,7,5,CPU,4
499,769,7,6,IO,10
499,769,7,7,CPU,2
499,769,7,8,IO,22
499,769,7,9,CPU,1
499,769,7,10,IO,21
499,769,7,11,CPU,3
499,769,7,12,IO,30
499,769,7,13,CPU,1
499,769,7,14,IO,23
499,769,7,15,CPU,3
500,769,5,1,CPU,4
500,769,5,2,IO,26
500,769,5,3,CPU,3
500,769,5,4,IO,11
500,769,5,5,CPU,5
500,769,5,6,IO,18
500,769,5,7,CPU,5
500,769,5,8,IO,12
500,769,5,9,CPU,4
500,769,5,10,IO,14
500,769,5,11,CPU,4
